Date,Price,Open,High,Low,Vol.,Change %,pred
2016-10-13,11.0,11.0,11.0,11.0,180280,0.0,1.0
2016-10-10,11.0,11.0,11.0,11.0,180840,0.0,1.0
2016-10-09,11.0,11.0,12.0,11.0,1060000,0.0,1.0
2016-10-06,11.0,11.0,12.0,11.0,552280,0.0,1.0
2016-10-05,11.0,12.0,12.0,11.0,592010,-0.0833,1.0
2016-10-04,12.0,12.0,12.0,11.0,982190,0.0,1.0
2016-10-03,12.0,12.0,12.0,12.0,2280000,0.0,1.0
2016-10-02,12.0,12.0,12.0,12.0,1080000,0.0,1.0
2016-09-29,12.0,12.0,12.0,12.0,1370000,0.0,1.0
2016-09-28,12.0,12.0,12.0,11.0,786600,0.0,1.0
2016-09-27,12.0,12.0,12.0,11.0,792020,0.0909,1.0
2016-09-26,11.0,11.0,12.0,11.0,1010000,0.0,1.0
2016-09-25,11.0,11.0,11.0,11.0,427660,0.0,1.0
2016-09-24,11.0,11.0,11.0,11.0,924750,0.1,1.0
2016-09-22,10.0,11.0,11.0,10.0,312500,-0.0909,1.0
2016-09-21,11.0,10.0,11.0,10.0,423960,0.1,1.0
2016-09-20,10.0,11.0,11.0,10.0,486360,0.0,1.0
2016-09-19,10.0,11.0,11.0,10.0,259800,-0.0909,1.0
2016-09-18,11.0,11.0,11.0,10.0,175330,0.0,1.0
2016-09-08,11.0,11.0,11.0,11.0,478140,0.0,1.0
2016-09-07,11.0,11.0,11.0,11.0,521289,0.0,1.0
2016-09-06,11.0,11.0,12.0,11.0,688640,0.0,1.0
2016-09-05,11.0,12.0,12.0,11.0,781550,-0.0833,1.0
2016-09-04,12.0,12.0,12.0,12.0,1060000,0.0,1.0
2016-09-01,12.0,12.0,12.0,12.0,823910,0.0,1.0
2016-08-31,12.0,12.0,12.0,11.0,1250000,0.0909,1.0
2016-08-30,11.0,12.0,12.0,11.0,1050000,-0.0833,1.0
2016-08-29,12.0,11.0,12.0,11.0,1800000,0.0909,1.0
2016-08-28,11.0,11.0,12.0,11.0,1360000,0.0,1.0
2016-08-24,11.0,10.0,11.0,10.0,1210000,0.1,1.0
2016-08-23,10.0,10.0,10.0,10.0,640790,0.0,1.0
2016-08-22,10.0,10.0,10.0,10.0,987940,0.0,1.0
2016-08-21,10.0,9.0,10.0,9.0,765600,0.1111,1.0
2016-08-18,9.0,9.0,9.0,9.0,588720,0.0,1.0
2016-08-17,9.0,9.0,9.0,9.0,92190,0.0,1.0
2016-08-16,9.0,9.0,9.0,8.0,71480,0.125,1.0
2016-08-14,8.0,9.0,9.0,8.0,113200,-0.1111,1.0
2016-08-11,9.0,8.0,9.0,8.0,150930,0.0,1.0
2016-08-10,9.0,9.0,9.0,8.0,207950,0.0,1.0
2016-08-09,9.0,9.0,9.0,8.0,156030,0.0,1.0
2016-08-08,9.0,8.0,9.0,8.0,102100,0.125,1.0
2016-08-07,8.0,9.0,9.0,8.0,54460,0.0,1.0
2016-08-04,8.0,8.0,9.0,8.0,74660,0.0,1.0
2016-08-03,8.0,9.0,9.0,8.0,114580,0.0,1.0
2016-08-02,8.0,9.0,9.0,8.0,98600,0.0,1.0
2016-08-01,8.0,8.0,9.0,8.0,94440,0.0,1.0
2016-07-31,8.0,8.0,9.0,8.0,312030,-0.1111,1.0
2016-07-28,9.0,8.0,9.0,8.0,50270,0.125,1.0
2016-07-27,8.0,8.0,9.0,8.0,85180,0.0,1.0
2016-07-26,8.0,8.0,9.0,8.0,224260,-0.1111,1.0
2016-07-25,9.0,9.0,9.0,8.0,80420,0.0,1.0
2016-07-24,9.0,8.0,9.0,8.0,118620,0.0,1.0
2016-07-21,9.0,9.0,9.0,9.0,246860,0.0,1.0
2016-07-20,9.0,9.0,9.0,9.0,206890,0.0,1.0
2016-07-19,9.0,9.0,9.0,9.0,423400,0.0,1.0
2016-07-18,9.0,9.0,9.0,9.0,420580,0.0,1.0
2016-07-17,9.0,9.0,9.0,9.0,141160,0.0,1.0
2016-07-16,9.0,9.0,9.0,8.0,243790,0.0,1.0
2016-07-14,9.0,9.0,9.0,9.0,297160,0.0,1.0
2016-07-13,9.0,9.0,9.0,9.0,204150,0.0,1.0
2016-07-12,9.0,9.0,9.0,9.0,62710,0.0,1.0
2016-07-11,9.0,9.0,9.0,9.0,89880,0.0,1.0
2016-07-10,9.0,8.0,9.0,8.0,29540,0.0,1.0
2016-06-30,9.0,9.0,9.0,8.0,53400,0.125,1.0
2016-06-29,8.0,8.0,9.0,8.0,143660,0.0,1.0
2016-06-28,8.0,8.0,8.0,8.0,27560,0.0,0.0
2016-06-27,8.0,8.0,8.0,8.0,127630,0.0,1.0
2016-06-26,8.0,8.0,8.0,8.0,69970,0.0,1.0
2016-06-23,8.0,8.0,9.0,8.0,27570,-0.1111,0.0
2016-06-22,9.0,8.0,9.0,8.0,44950,0.125,1.0
2016-06-21,8.0,8.0,8.0,8.0,21060,0.0,0.0
2016-06-20,8.0,8.0,9.0,8.0,54670,-0.1111,1.0
2016-06-19,9.0,9.0,9.0,8.0,191590,0.0,1.0
2016-06-16,9.0,9.0,9.0,9.0,204840,0.0,1.0
2016-06-15,9.0,9.0,9.0,9.0,123200,0.0,1.0
2016-06-14,9.0,9.0,9.0,9.0,96180,0.0,1.0
2016-06-13,9.0,9.0,9.0,9.0,158270,0.0,1.0
2016-06-12,9.0,9.0,9.0,9.0,66930,0.0,1.0
2016-06-09,9.0,9.0,9.0,9.0,55640,0.0,1.0
2016-06-08,9.0,9.0,9.0,9.0,82820,0.0,1.0
2016-06-07,9.0,9.0,9.0,9.0,92180,0.0,1.0
2016-06-06,9.0,9.0,9.0,9.0,126770,0.0,1.0
2016-06-05,9.0,9.0,9.0,9.0,154190,0.0,1.0
2016-06-01,9.0,9.0,9.0,9.0,144900,0.0,1.0
2016-05-31,9.0,9.0,9.0,9.0,138390,0.0,1.0
2016-05-30,9.0,9.0,9.0,9.0,257250,0.0,1.0
2016-05-29,9.0,9.0,9.0,9.0,179670,0.0,1.0
2016-05-26,9.0,9.0,9.0,9.0,91070,0.0,1.0
2016-05-25,9.0,9.0,9.0,9.0,82030,0.0,1.0
2016-05-24,9.0,9.0,9.0,9.0,93710,0.0,1.0
2016-05-22,9.0,9.0,9.0,9.0,120100,0.0,1.0
2016-05-19,9.0,9.0,9.0,9.0,169240,0.0,1.0
2016-05-18,9.0,9.0,9.0,9.0,407560,0.0,1.0
2016-05-17,9.0,9.0,9.0,9.0,105510,0.125,1.0
2016-05-16,8.0,8.0,9.0,8.0,136060,0.0,1.0
2016-05-15,8.0,8.0,8.0,8.0,94260,0.0,1.0
2016-05-12,8.0,8.0,8.0,8.0,61000,0.0,1.0
2016-05-11,8.0,9.0,9.0,8.0,73610,0.0,1.0
2016-05-10,8.0,9.0,9.0,8.0,165120,-0.1111,1.0
2016-05-09,9.0,9.0,9.0,8.0,174300,0.0,1.0
2016-05-08,9.0,8.0,9.0,8.0,339860,0.125,1.0
2016-05-05,8.0,8.0,8.0,8.0,244480,0.0,1.0
2016-05-04,8.0,8.0,8.0,8.0,99000,0.0,1.0
2016-05-03,8.0,8.0,8.0,8.0,138490,0.0,1.0
2016-05-02,8.0,8.0,8.0,8.0,102420,0.0,1.0
2016-04-28,8.0,8.0,8.0,8.0,104200,-0.1111,1.0
2016-04-27,9.0,9.0,9.0,8.0,85470,0.0,1.0
2016-04-26,9.0,9.0,9.0,9.0,50760,0.0,1.0
2016-04-25,9.0,9.0,9.0,9.0,47970,0.0,1.0
2016-04-24,9.0,9.0,9.0,9.0,41840,0.0,1.0
2016-04-21,9.0,9.0,9.0,9.0,189200,0.0,1.0
2016-04-20,9.0,9.0,9.0,9.0,126750,0.0,1.0
2016-04-19,9.0,9.0,9.0,9.0,124860,0.0,1.0
2016-04-18,9.0,10.0,10.0,9.0,64790,0.0,1.0
2016-04-17,9.0,9.0,9.0,9.0,72100,0.0,1.0
2016-04-13,9.0,9.0,9.0,9.0,60760,0.0,1.0
2016-04-12,9.0,9.0,10.0,9.0,40590,0.0,1.0
2016-04-11,9.0,9.0,10.0,9.0,54080,0.0,1.0
2016-04-10,9.0,10.0,10.0,9.0,48380,-0.1,1.0
2016-04-07,10.0,9.0,10.0,9.0,127510,0.1111,1.0
2016-04-06,9.0,10.0,10.0,9.0,282470,-0.1,1.0
2016-04-05,10.0,10.0,10.0,10.0,64019,0.0,1.0
2016-04-04,10.0,10.0,10.0,10.0,161010,0.0,1.0
2016-04-03,10.0,10.0,10.0,10.0,60810,0.0,1.0
2016-03-31,10.0,10.0,10.0,10.0,182600,0.0,1.0
2016-03-30,10.0,10.0,10.0,10.0,33040,0.0,1.0
2016-03-29,10.0,10.0,10.0,10.0,28210,0.0,1.0
2016-03-28,10.0,10.0,10.0,9.0,168090,0.0,1.0
2016-03-27,10.0,10.0,10.0,10.0,337350,0.0,1.0
2016-03-24,10.0,10.0,10.0,10.0,74490,0.0,1.0
2016-03-23,10.0,10.0,10.0,10.0,45860,0.0,1.0
2016-03-22,10.0,10.0,10.0,10.0,22860,0.0,0.0
2016-03-21,10.0,10.0,10.0,10.0,46030,0.0,1.0
2016-03-20,10.0,10.0,10.0,10.0,51690,0.0,1.0
2016-03-16,10.0,10.0,10.0,10.0,42180,0.0,1.0
2016-03-15,10.0,10.0,10.0,10.0,74390,0.0,1.0
2016-03-14,10.0,10.0,10.0,10.0,67230,0.0,1.0
2016-03-13,10.0,10.0,10.0,10.0,104450,0.0,1.0
2016-03-10,10.0,10.0,10.0,10.0,37950,0.0,1.0
2016-03-09,10.0,10.0,10.0,10.0,68910,0.0,1.0
2016-03-08,10.0,10.0,10.0,10.0,61340,0.0,1.0
2016-03-07,10.0,10.0,10.0,10.0,35760,0.0,1.0
2016-03-06,10.0,10.0,10.0,10.0,81130,0.0,1.0
2016-03-03,10.0,10.0,10.0,10.0,143720,0.0,1.0
2016-03-02,10.0,10.0,10.0,10.0,174630,0.0,1.0
2016-03-01,10.0,10.0,10.0,10.0,87800,0.0,1.0
2016-02-29,10.0,10.0,10.0,10.0,212300,0.0,1.0
2016-02-28,10.0,10.0,10.0,10.0,59640,0.0,1.0
2016-02-25,10.0,10.0,11.0,10.0,176260,0.0,1.0
2016-02-24,10.0,11.0,11.0,10.0,45430,-0.0909,1.0
2016-02-23,11.0,10.0,11.0,10.0,120050,0.1,1.0
2016-02-22,10.0,11.0,11.0,10.0,202200,-0.0909,1.0
2016-02-18,11.0,11.0,11.0,11.0,87430,0.0,1.0
2016-02-17,11.0,11.0,11.0,11.0,187850,0.0,1.0
2016-02-16,11.0,11.0,11.0,10.0,104810,0.1,1.0
2016-02-15,10.0,11.0,11.0,10.0,134730,-0.0909,1.0
2016-02-14,11.0,11.0,11.0,11.0,133070,0.0,1.0
2016-02-11,11.0,11.0,11.0,11.0,125100,0.0,1.0
2016-02-10,11.0,11.0,11.0,11.0,358100,0.0,1.0
2016-02-09,11.0,11.0,11.0,10.0,291550,0.0,1.0
2016-02-08,11.0,11.0,11.0,11.0,95020,0.0,1.0
2016-02-07,11.0,11.0,11.0,11.0,124220,0.0,1.0
2016-02-04,11.0,11.0,11.0,11.0,89690,0.0,1.0
2016-02-03,11.0,11.0,11.0,11.0,104640,0.0,1.0
2016-02-02,11.0,11.0,12.0,11.0,99940,0.0,1.0
2016-02-01,11.0,12.0,12.0,11.0,130680,0.0,1.0
2016-01-31,11.0,12.0,12.0,11.0,116530,0.0,1.0
2016-01-28,11.0,12.0,12.0,11.0,198200,-0.0833,1.0
2016-01-27,12.0,12.0,12.0,11.0,353380,0.0,1.0
2016-01-26,12.0,12.0,12.0,12.0,459420,0.0,1.0
2016-01-25,12.0,12.0,12.0,12.0,135710,0.0,1.0
2016-01-24,12.0,12.0,12.0,11.0,556800,0.0,1.0
2016-01-21,12.0,12.0,12.0,12.0,379970,0.0,1.0
2016-01-20,12.0,12.0,12.0,12.0,570070,0.0,1.0
2016-01-19,12.0,12.0,13.0,12.0,1320000,0.0,1.0
2016-01-18,12.0,11.0,12.0,11.0,431010,0.0909,1.0
2016-01-17,11.0,11.0,11.0,11.0,371130,-0.0833,1.0
2016-01-14,12.0,11.0,12.0,11.0,997250,0.0909,1.0
2016-01-13,11.0,11.0,11.0,11.0,751320,0.0,1.0
2016-01-12,11.0,10.0,11.0,10.0,225120,0.1,1.0
2016-01-11,10.0,10.0,11.0,10.0,169630,0.0,1.0
2016-01-10,10.0,10.0,10.0,10.0,375920,0.0,1.0
2016-01-07,10.0,10.0,10.0,10.0,138290,0.0,1.0
2016-01-06,10.0,10.0,10.0,10.0,450030,0.0,1.0
2016-01-05,10.0,10.0,10.0,10.0,99180,0.0,1.0
2016-01-04,10.0,10.0,10.0,10.0,40400,0.0,1.0
2016-01-03,10.0,10.0,10.0,10.0,150890,0.0,1.0
2015-12-31,10.0,10.0,10.0,10.0,103190,0.0,1.0
2015-12-30,10.0,10.0,10.0,10.0,188370,0.0,1.0
2015-12-29,10.0,10.0,10.0,10.0,401290,0.0,1.0
2015-12-28,10.0,10.0,10.0,10.0,295410,0.0,1.0
2015-12-27,10.0,10.0,10.0,10.0,128020,0.0,1.0
2015-12-24,10.0,10.0,10.0,10.0,178910,0.0,1.0
2015-12-23,10.0,10.0,11.0,10.0,129259,-0.0909,1.0
2015-12-22,11.0,11.0,11.0,10.0,56540,0.0,1.0
2015-12-21,11.0,10.0,11.0,10.0,130650,0.1,1.0
2015-12-20,10.0,10.0,10.0,10.0,59040,-0.0909,1.0
2015-12-17,11.0,11.0,11.0,10.0,54320,0.0,1.0
2015-12-15,11.0,10.0,11.0,10.0,114400,0.1,1.0
2015-12-14,10.0,10.0,10.0,10.0,29450,0.0,1.0
2015-12-13,10.0,11.0,11.0,10.0,71440,-0.0909,1.0
2015-12-10,11.0,11.0,11.0,11.0,124100,0.0,1.0
2015-12-09,11.0,11.0,11.0,11.0,654330,0.0,1.0
2015-12-08,11.0,11.0,11.0,11.0,530950,0.0,1.0
2015-12-07,11.0,11.0,11.0,11.0,1240000,0.1,1.0
2015-12-06,10.0,10.0,10.0,10.0,103190,0.0,1.0
2015-12-03,10.0,10.0,10.0,10.0,110840,0.0,1.0
2015-12-02,10.0,10.0,10.0,10.0,28890,0.0,1.0
2015-12-01,10.0,10.0,10.0,10.0,68690,0.0,1.0
2015-11-30,10.0,10.0,10.0,10.0,65140,0.0,1.0
2015-11-29,10.0,10.0,10.0,10.0,64670,0.0,1.0
2015-11-26,10.0,10.0,10.0,10.0,42400,0.0,1.0
2015-11-25,10.0,10.0,10.0,10.0,98200,0.0,1.0
2015-11-24,10.0,10.0,10.0,10.0,124370,0.0,1.0
2015-11-23,10.0,10.0,10.0,10.0,108430,0.0,1.0
2015-11-22,10.0,10.0,10.0,10.0,85120,0.0,1.0
2015-11-19,10.0,10.0,10.0,10.0,68460,0.0,1.0
2015-11-18,10.0,10.0,10.0,10.0,49830,0.0,1.0
2015-11-17,10.0,10.0,10.0,9.0,58510,0.0,1.0
2015-11-16,10.0,10.0,10.0,9.0,105610,0.1111,1.0
2015-11-15,9.0,9.0,10.0,9.0,71740,0.0,1.0
2015-11-12,9.0,9.0,10.0,9.0,64870,0.0,1.0
2015-11-11,9.0,10.0,10.0,9.0,88030,0.0,1.0
2015-11-10,9.0,10.0,10.0,9.0,132430,-0.1,1.0
2015-11-09,10.0,10.0,10.0,9.0,178170,0.0,1.0
2015-11-08,10.0,10.0,10.0,10.0,220740,0.0,1.0
2015-11-05,10.0,10.0,10.0,10.0,212330,0.0,1.0
2015-11-04,10.0,10.0,10.0,10.0,131750,0.0,1.0
2015-11-03,10.0,10.0,10.0,10.0,108230,0.0,1.0
2015-11-02,10.0,10.0,10.0,10.0,57780,0.0,1.0
2015-11-01,10.0,10.0,10.0,9.0,111600,0.0,1.0
2015-10-29,10.0,10.0,10.0,10.0,66230,0.0,1.0
2015-10-28,10.0,10.0,10.0,10.0,303280,0.0,1.0
2015-10-27,10.0,10.0,10.0,10.0,110040,0.0,1.0
2015-10-26,10.0,10.0,10.0,10.0,44070,0.0,1.0
2015-10-25,10.0,10.0,10.0,10.0,34270,0.0,1.0
2015-10-21,10.0,10.0,10.0,10.0,159270,0.0,1.0
2015-10-20,10.0,10.0,10.0,10.0,88460,0.0,1.0
2015-10-19,10.0,10.0,10.0,10.0,75750,0.0,1.0
2015-10-18,10.0,10.0,10.0,10.0,60730,0.0,1.0
2015-10-15,10.0,10.0,11.0,10.0,65300,0.0,1.0
2015-10-14,10.0,10.0,11.0,10.0,50310,-0.0909,1.0
2015-10-13,11.0,11.0,11.0,10.0,30510,0.0,1.0
2015-10-12,11.0,11.0,11.0,10.0,64890,0.1,1.0
2015-10-11,10.0,11.0,11.0,10.0,89080,-0.0909,1.0
2015-10-08,11.0,11.0,11.0,10.0,46370,0.0,1.0
2015-10-07,11.0,11.0,11.0,10.0,137780,0.0,1.0
2015-10-06,11.0,11.0,11.0,11.0,28680,0.0,1.0
2015-10-05,11.0,11.0,11.0,11.0,68050,0.0,1.0
2015-10-04,11.0,11.0,11.0,11.0,92180,0.0,1.0
2015-10-01,11.0,11.0,11.0,11.0,174080,0.0,1.0
2015-09-30,11.0,11.0,11.0,11.0,199160,0.0,1.0
2015-09-29,11.0,11.0,11.0,11.0,90080,0.0,1.0
2015-09-28,11.0,11.0,11.0,11.0,91960,0.0,1.0
2015-09-22,11.0,11.0,11.0,11.0,122370,0.0,1.0
2015-09-21,11.0,11.0,11.0,11.0,73560,0.0,1.0
2015-09-20,11.0,11.0,11.0,11.0,100790,0.0,1.0
2015-09-17,11.0,11.0,11.0,11.0,289960,0.0,1.0
2015-09-16,11.0,11.0,11.0,11.0,238240,0.0,1.0
2015-09-15,11.0,11.0,11.0,11.0,165370,0.0,1.0
2015-09-14,11.0,11.0,11.0,11.0,279280,0.0,1.0
2015-09-13,11.0,11.0,12.0,11.0,496700,0.0,1.0
2015-09-10,11.0,11.0,11.0,11.0,102210,0.0,1.0
2015-09-09,11.0,11.0,11.0,11.0,85960,0.0,1.0
2015-09-08,11.0,11.0,11.0,11.0,187450,0.0,1.0
2015-09-07,11.0,11.0,11.0,11.0,441360,0.0,1.0
2015-09-06,11.0,11.0,11.0,11.0,112910,0.0,1.0
2015-09-03,11.0,11.0,11.0,11.0,305100,0.0,1.0
2015-09-02,11.0,11.0,11.0,11.0,135210,0.0,1.0
2015-09-01,11.0,11.0,11.0,11.0,51580,0.0,1.0
2015-08-31,11.0,11.0,11.0,11.0,96290,0.0,1.0
2015-08-30,11.0,11.0,11.0,11.0,75200,0.0,1.0
2015-08-27,11.0,11.0,11.0,11.0,87760,0.0,1.0
2015-08-26,11.0,11.0,11.0,11.0,78420,0.0,1.0
2015-08-25,11.0,11.0,11.0,11.0,50920,0.0,1.0
2015-08-24,11.0,11.0,11.0,11.0,90370,0.0,1.0
2015-08-23,11.0,11.0,11.0,11.0,60820,0.0,1.0
2015-08-20,11.0,11.0,11.0,11.0,84320,0.0,1.0
2015-08-19,11.0,11.0,11.0,11.0,84460,0.0,1.0
2015-08-18,11.0,11.0,11.0,11.0,51990,0.0,1.0
2015-08-17,11.0,11.0,11.0,11.0,145040,0.0,1.0
2015-08-16,11.0,11.0,11.0,11.0,69540,0.0,1.0
2015-08-13,11.0,11.0,11.0,11.0,90080,0.0,1.0
2015-08-12,11.0,11.0,11.0,11.0,123170,0.0,1.0
2015-08-11,11.0,11.0,12.0,11.0,75820,0.0,1.0
2015-08-10,11.0,11.0,12.0,11.0,136630,0.0,1.0
2015-08-09,11.0,11.0,12.0,11.0,81970,-0.0833,1.0
2015-08-06,12.0,12.0,12.0,11.0,78080,0.0,1.0
2015-08-05,12.0,12.0,12.0,11.0,111400,0.0,1.0
2015-08-04,12.0,11.0,12.0,11.0,258200,0.0909,1.0
2015-08-03,11.0,11.0,11.0,11.0,157120,0.0,1.0
2015-08-02,11.0,11.0,12.0,11.0,134770,0.0,1.0
2015-07-30,11.0,12.0,12.0,11.0,215180,0.0,1.0
2015-07-29,11.0,12.0,12.0,11.0,642770,-0.0833,1.0
2015-07-28,12.0,12.0,12.0,12.0,168380,0.0,1.0
2015-07-27,12.0,12.0,12.0,11.0,53590,0.0,1.0
2015-07-26,12.0,12.0,12.0,12.0,73390,0.0,1.0
2015-07-23,12.0,12.0,12.0,12.0,199720,0.0,1.0
2015-07-22,12.0,12.0,12.0,12.0,53380,0.0,1.0
2015-07-21,12.0,11.0,12.0,11.0,143000,0.0909,1.0
2015-07-14,11.0,11.0,12.0,11.0,74720,0.0,1.0
2015-07-13,11.0,11.0,11.0,11.0,75920,0.0,1.0
2015-07-12,11.0,11.0,12.0,11.0,134260,0.0,1.0
2015-07-09,11.0,11.0,12.0,11.0,53300,0.0,1.0
2015-07-08,11.0,11.0,12.0,11.0,51360,0.0,1.0
2015-07-07,11.0,11.0,12.0,11.0,61030,0.0,1.0
2015-07-06,11.0,11.0,12.0,11.0,44420,-0.0833,1.0
2015-07-05,12.0,12.0,12.0,11.0,52450,0.0,1.0
2015-07-02,12.0,12.0,12.0,11.0,72950,0.0,1.0
2015-06-30,12.0,11.0,12.0,11.0,29400,0.0,1.0
2015-06-29,12.0,12.0,12.0,12.0,32930,0.0,1.0
2015-06-28,12.0,12.0,12.0,11.0,78730,0.0,1.0
2015-06-25,12.0,12.0,12.0,12.0,53360,0.0,1.0
2015-06-24,12.0,12.0,12.0,12.0,67810,0.0,1.0
2015-06-23,12.0,12.0,12.0,12.0,167380,0.0,1.0
2015-06-22,12.0,12.0,12.0,12.0,26490,0.0,0.0
2015-06-21,12.0,12.0,13.0,12.0,144860,0.0,1.0
2015-06-18,12.0,12.0,12.0,12.0,45060,0.0,1.0
2015-06-17,12.0,11.0,12.0,11.0,147580,0.0,1.0
2015-06-16,12.0,12.0,12.0,12.0,42960,0.0,1.0
2015-06-15,12.0,12.0,12.0,12.0,29850,0.0,1.0
2015-06-14,12.0,12.0,12.0,11.0,88080,0.0,1.0
2015-06-11,12.0,12.0,12.0,12.0,88320,0.0,1.0
2015-06-10,12.0,12.0,12.0,12.0,58270,0.0,1.0
2015-06-09,12.0,12.0,12.0,12.0,51460,0.0,1.0
2015-06-08,12.0,12.0,12.0,12.0,47120,0.0,1.0
2015-06-07,12.0,12.0,12.0,12.0,61330,0.0,1.0
2015-06-04,12.0,12.0,12.0,12.0,70650,0.0,1.0
2015-06-02,12.0,12.0,12.0,12.0,74070,0.0,1.0
2015-06-01,12.0,12.0,12.0,12.0,128160,0.0,1.0
2015-05-31,12.0,12.0,12.0,12.0,148960,0.0,1.0
2015-05-28,12.0,13.0,13.0,12.0,174820,-0.0769,1.0
2015-05-27,13.0,13.0,13.0,13.0,137560,0.0,1.0
2015-05-26,13.0,14.0,14.0,13.0,265290,0.0,1.0
2015-05-25,13.0,13.0,14.0,13.0,265170,0.0,1.0
2015-05-24,13.0,13.0,13.0,13.0,44030,0.0,1.0
2015-05-21,13.0,13.0,14.0,13.0,360980,0.0,1.0
2015-05-20,13.0,13.0,13.0,12.0,230260,0.0,1.0
2015-05-19,13.0,12.0,13.0,12.0,172070,0.1818,1.0
2015-05-17,11.0,12.0,12.0,11.0,131300,-0.0833,1.0
2015-05-14,12.0,12.0,12.0,11.0,156800,0.0,1.0
2015-05-13,12.0,12.0,13.0,12.0,258070,0.0,1.0
2015-05-12,12.0,13.0,14.0,12.0,329620,-0.0769,1.0
2015-05-11,13.0,13.0,13.0,11.0,638800,0.0833,1.0
2015-05-10,12.0,11.0,12.0,11.0,299160,0.0909,1.0
2015-05-07,11.0,10.0,11.0,10.0,239960,0.1,1.0
2015-05-06,10.0,10.0,10.0,10.0,34000,0.0,1.0
2015-05-05,10.0,10.0,10.0,10.0,80970,0.0,1.0
2015-05-04,10.0,10.0,10.0,10.0,24530,0.0,0.0
2015-04-30,10.0,10.0,10.0,10.0,30720,0.0,1.0
2015-04-29,10.0,10.0,10.0,10.0,54430,0.0,1.0
2015-04-27,10.0,10.0,10.0,10.0,42800,0.0,1.0
2015-04-26,10.0,10.0,10.0,10.0,50700,-0.0909,1.0
2015-04-23,11.0,11.0,11.0,10.0,59600,0.0,1.0
2015-04-22,11.0,11.0,11.0,11.0,50120,0.0,1.0
2015-04-21,11.0,11.0,11.0,11.0,31020,0.0,1.0
2015-04-20,11.0,11.0,12.0,11.0,127430,0.0,1.0
2015-04-19,11.0,11.0,12.0,11.0,151460,0.0,1.0
2015-04-16,11.0,11.0,12.0,11.0,136640,0.0,1.0
2015-04-15,11.0,11.0,11.0,10.0,54090,0.1,1.0
2015-04-13,10.0,10.0,11.0,10.0,17600,-0.0909,0.0
2015-04-12,11.0,11.0,11.0,10.0,23200,0.0,0.0
2015-04-09,11.0,11.0,11.0,11.0,25120,0.0,0.0
2015-04-08,11.0,11.0,11.0,10.0,53520,0.0,1.0
2015-04-07,11.0,11.0,11.0,11.0,26060,0.0,0.0
2015-04-06,11.0,12.0,12.0,11.0,28980,-0.0833,1.0
2015-04-05,12.0,12.0,12.0,11.0,43560,0.0,1.0
2015-04-02,12.0,12.0,12.0,12.0,22700,0.0,0.0
2015-04-01,12.0,12.0,12.0,11.0,75630,0.0,1.0
2015-03-31,12.0,12.0,12.0,12.0,58860,0.0,1.0
2015-03-30,12.0,12.0,12.0,12.0,18690,0.0,0.0
2015-03-29,12.0,12.0,12.0,12.0,37820,0.0,1.0
2015-03-25,12.0,12.0,12.0,12.0,14210,0.0,0.0
2015-03-24,12.0,12.0,12.0,12.0,49130,0.0,1.0
2015-03-23,12.0,12.0,12.0,12.0,48800,0.0,1.0
2015-03-22,12.0,12.0,12.0,12.0,49210,0.0,1.0
2015-03-19,12.0,12.0,12.0,12.0,12450,0.0,0.0
2015-03-18,12.0,12.0,12.0,12.0,140310,0.0,1.0
2015-03-16,12.0,12.0,13.0,12.0,51770,-0.0769,1.0
2015-03-15,13.0,13.0,13.0,12.0,55130,0.0,1.0
2015-03-12,13.0,13.0,13.0,12.0,32619,0.0,1.0
2015-03-11,13.0,13.0,13.0,13.0,83290,0.0,1.0
2015-03-10,13.0,13.0,13.0,13.0,34790,0.0,1.0
2015-03-09,13.0,13.0,13.0,13.0,49820,0.0,1.0
2015-03-08,13.0,13.0,13.0,13.0,28880,0.0,1.0
2015-03-05,13.0,13.0,13.0,13.0,34310,0.0,1.0
2015-03-04,13.0,13.0,13.0,13.0,46610,0.0,1.0
2015-03-03,13.0,13.0,13.0,13.0,99690,0.0,1.0
2015-03-02,13.0,13.0,13.0,13.0,22230,0.0,0.0
2015-03-01,13.0,13.0,14.0,13.0,50860,-0.0714,1.0
2015-02-26,14.0,14.0,14.0,14.0,43170,0.0,1.0
2015-02-25,14.0,14.0,14.0,14.0,104600,0.0,1.0
2015-02-24,14.0,14.0,14.0,14.0,37780,0.0,1.0
2015-02-23,14.0,14.0,14.0,14.0,67150,0.0,1.0
2015-02-22,14.0,14.0,14.0,14.0,65990,0.0,1.0
2015-02-19,14.0,14.0,14.0,14.0,29530,0.0,1.0
2015-02-18,14.0,14.0,14.0,14.0,79930,0.0,1.0
2015-02-17,14.0,14.0,14.0,14.0,125830,0.0,1.0
2015-02-16,14.0,14.0,15.0,14.0,96560,0.0,1.0
2015-02-15,14.0,14.0,14.0,14.0,113190,0.0,1.0
2015-02-12,14.0,13.0,14.0,13.0,32040,0.0769,1.0
2015-02-11,13.0,13.0,14.0,13.0,90540,0.0,1.0
2015-02-10,13.0,13.0,14.0,13.0,120970,0.0,1.0
2015-02-09,13.0,13.0,13.0,13.0,65050,0.0,1.0
2015-02-08,13.0,13.0,13.0,13.0,90360,0.0,1.0
2015-02-05,13.0,13.0,13.0,13.0,69800,0.0,1.0
2015-02-04,13.0,13.0,13.0,13.0,140400,0.0,1.0
2015-02-03,13.0,13.0,13.0,13.0,100900,0.0,1.0
